HW,CHANNELS,KERNEL_SIZE,STRIDES,FREQ,CAT,STAGE,SCALED_FREQ,SCALED_LOG_FREQ
42.0,64.0,5.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
15.0,400.0,3.0,1.0,0.0005723224,test,body,0.0005723224021494389,0.0005723254
96.0,144.0,5.0,2.0,0.00087641296,test,body,0.0008764129597693682,0.0008762961
11.0,232.0,3.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
50.0,192.0,5.0,2.0,0.00035714763,test,body,0.0003571476263459772,0.0003571905
8.0,328.0,7.0,1.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
19.0,256.0,7.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
64.0,104.0,7.0,2.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
88.0,48.0,3.0,2.0,0.00066938717,test,body,0.0006693871691823006,0.0006693296
8.0,1540.0,5.0,1.0,0.0007129545,test,body,0.0007129544974304736,0.0007129427
43.0,192.0,7.0,1.0,0.0005947958,test,body,0.0005947957979515195,0.00059484935
25.0,176.0,7.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
49.0,48.0,5.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
36.0,104.0,5.0,2.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
62.0,60.0,3.0,1.0,0.00051402085,test,body,0.000514020852278918,0.00051404693
53.0,48.0,7.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
54.0,104.0,5.0,2.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
38.0,192.0,7.0,1.0,0.0005947958,test,body,0.0005947957979515195,0.00059484935
28.0,88.0,5.0,2.0,0.0011879168,test,body,0.0011879168450832367,0.0011875586
50.0,80.0,5.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
11.0,512.0,7.0,2.0,0.0003243812,test,body,0.0003243811952415854,0.00032440963
55.0,120.0,3.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
25.0,288.0,5.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
43.0,72.0,7.0,2.0,0.0003623866,test,body,0.0003623866068664938,0.00036243533
32.0,240.0,5.0,1.0,0.0006243664,test,body,0.0006243663956411183,0.0006244038
11.0,672.0,7.0,1.0,0.0003623866,test,body,0.0003623866068664938,0.00036243533
37.0,104.0,3.0,2.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
20.0,288.0,7.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
8.0,640.0,5.0,1.0,0.0003623866,test,body,0.0003623866068664938,0.00036243533
10.0,768.0,5.0,2.0,0.00035714763,test,body,0.0003571476263459772,0.0003571905
60.0,88.0,5.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
24.0,336.0,3.0,2.0,0.00035714763,test,body,0.0003571476263459772,0.0003571905
43.0,96.0,3.0,1.0,0.0005979602,test,body,0.0005979601992294192,0.0005979478
16.0,672.0,7.0,2.0,0.0003623866,test,body,0.0003623866068664938,0.00036243533
16.0,80.0,7.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
13.0,336.0,5.0,2.0,0.0003273653,test,body,0.00032736529828980565,0.00032738975
9.0,1248.0,3.0,1.0,0.0010552673,test,body,0.001055267290212214,0.001054989
15.0,480.0,5.0,1.0,0.0006656081,test,body,0.0006656080950051546,0.00066563557
35.0,96.0,3.0,2.0,0.0003597803,test,body,0.0003597803006414324,0.0003598129
8.0,1596.0,5.0,1.0,0.0007129545,test,body,0.0007129544974304736,0.0007129427
96.0,48.0,7.0,2.0,0.00066938717,test,body,0.0006693871691823006,0.0006693296
44.0,96.0,3.0,1.0,0.0005979602,test,body,0.0005979601992294192,0.0005979478
38.0,144.0,7.0,1.0,0.00060108665,test,body,0.0006010866491124034,0.0006010463
62.0,168.0,3.0,2.0,0.0004259819,test,body,0.00042598191066645086,0.00042596716
14.0,440.0,5.0,1.0,0.0005723224,test,body,0.0005723224021494389,0.0005723254
64.0,112.0,5.0,1.0,0.00051402085,test,body,0.000514020852278918,0.00051404693
44.0,176.0,5.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
14.0,616.0,3.0,1.0,0.0002689893,test,body,0.0002689893008209765,0.0002689777
22.0,128.0,5.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
58.0,96.0,5.0,2.0,0.0003597803,test,body,0.0003597803006414324,0.0003598129
21.0,120.0,5.0,1.0,0.00046781724,test,body,0.0004678172408603132,0.00046780304
22.0,176.0,5.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
6.0,1200.0,3.0,1.0,0.0011091356,test,body,0.0011091355700045824,0.0011088289
25.0,136.0,5.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
15.0,672.0,7.0,2.0,0.0003623866,test,body,0.0003623866068664938,0.00036243533
51.0,64.0,5.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
22.0,136.0,3.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
59.0,128.0,5.0,1.0,0.0005947958,test,body,0.0005947957979515195,0.00059484935
41.0,176.0,5.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
16.0,448.0,5.0,2.0,0.0003198575,test,body,0.0003198574995622039,0.0003198798
18.0,136.0,7.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
88.0,48.0,5.0,2.0,0.00066938717,test,body,0.0006693871691823006,0.0006693296
53.0,176.0,5.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
61.0,64.0,5.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
34.0,280.0,3.0,2.0,0.00021605512,test,body,0.00021605512301903218,0.00021604633
30.0,120.0,5.0,1.0,0.00061348436,test,body,0.0006134843570180237,0.0006134402
17.0,512.0,5.0,2.0,0.0002689893,test,body,0.0002689893008209765,0.0002689777
36.0,160.0,3.0,2.0,0.0007621877,test,body,0.0007621877011843026,0.0007621541
100.0,72.0,5.0,2.0,0.0006629344,test,body,0.0006629343843087554,0.00066289474
62.0,140.0,5.0,2.0,0.0005796788,test,body,0.0005796788027510047,0.0005797143
60.0,96.0,7.0,2.0,0.0003597803,test,body,0.0003597803006414324,0.0003598129
47.0,80.0,7.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
21.0,256.0,5.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
54.0,104.0,7.0,2.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
21.0,160.0,5.0,1.0,0.00050820725,test,body,0.0005082072457298636,0.00050820695
8.0,512.0,5.0,1.0,0.0003243812,test,body,0.0003243811952415854,0.00032440963
58.0,48.0,7.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
15.0,312.0,5.0,1.0,0.0005614505,test,body,0.0005614504916593432,0.0005614804
8.0,960.0,5.0,1.0,0.0003623866,test,body,0.0003623866068664938,0.00036243533
33.0,120.0,7.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
30.0,192.0,3.0,1.0,0.0006071852,test,body,0.0006071851821616292,0.000607124
17.0,256.0,3.0,1.0,0.00065476063,test,body,0.0006547606317326427,0.00065479154
50.0,128.0,7.0,1.0,0.0005947958,test,body,0.0005947957979515195,0.00059484935
44.0,96.0,5.0,1.0,0.0005979602,test,body,0.0005979601992294192,0.0005979478
18.0,720.0,5.0,2.0,0.00096669985,test,body,0.000966699852142483,0.00096648047
116.0,48.0,7.0,2.0,0.00066938717,test,body,0.0006693871691823006,0.0006693296
36.0,192.0,7.0,1.0,0.0005947958,test,body,0.0005947957979515195,0.00059484935
72.0,48.0,7.0,2.0,0.00066938717,test,body,0.0006693871691823006,0.0006693296
40.0,40.0,7.0,1.0,0.0005730243,test,body,0.0005730243283323944,0.0005730405
27.0,288.0,7.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
9.0,1344.0,3.0,1.0,0.0007621877,test,body,0.0007621877011843026,0.0007621541
64.0,192.0,3.0,2.0,0.0005026603,test,body,0.0005026602884754539,0.00050272443
36.0,288.0,3.0,1.0,0.00090352714,test,body,0.0009035271359607577,0.0009033403
48.0,176.0,7.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
12.0,288.0,7.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
6.0,1920.0,3.0,1.0,0.0010797633,test,body,0.0010797632858157158,0.0010795271
40.0,96.0,3.0,1.0,0.0005979602,test,body,0.0005979601992294192,0.0005979478
22.0,336.0,3.0,1.0,0.00050221704,test,body,0.0005022170371375978,0.00050224777
12.0,336.0,5.0,1.0,0.0003623866,test,body,0.0003623866068664938,0.00036243533
58.0,40.0,7.0,1.0,0.0005730243,test,body,0.0005730243283323944,0.0005730405
32.0,144.0,7.0,2.0,0.0003273653,test,body,0.00032736529828980565,0.00032738975
76.0,144.0,5.0,2.0,0.0006629344,test,body,0.0006629343843087554,0.00066289474
16.0,360.0,5.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
26.0,144.0,5.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
8.0,1060.0,5.0,1.0,0.0007129545,test,body,0.0007129544974304736,0.0007129427
33.0,280.0,5.0,2.0,0.00021605512,test,body,0.00021605512301903218,0.00021604633
8.0,816.0,5.0,1.0,0.0007129545,test,body,0.0007129544974304736,0.0007129427
35.0,80.0,5.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
53.0,128.0,7.0,2.0,0.0003243812,test,body,0.0003243811952415854,0.00032440963
4.0,1664.0,5.0,1.0,0.00035714763,test,body,0.0003571476263459772,0.0003571905
58.0,128.0,5.0,1.0,0.0005947958,test,body,0.0005947957979515195,0.00059484935
7.0,1128.0,3.0,1.0,0.00072670676,test,body,0.0007267067558132112,0.0007266458
5.0,1488.0,3.0,2.0,0.00035714763,test,body,0.0003571476263459772,0.0003571905
16.0,120.0,3.0,2.0,0.0003623866,test,body,0.0003623866068664938,0.00036243533
60.0,80.0,3.0,2.0,0.0003656221,test,body,0.00036562210880219936,0.00036565372
23.0,224.0,3.0,2.0,0.00035714763,test,body,0.0003571476263459772,0.0003571905
17.0,816.0,3.0,2.0,0.0002689893,test,body,0.0002689893008209765,0.0002689777
17.0,600.0,5.0,1.0,0.0005231932,test,body,0.0005231932154856622,0.00052322395
61.0,48.0,3.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
23.0,104.0,3.0,1.0,0.0005730243,test,body,0.0005730243283323944,0.0005730405
49.0,144.0,5.0,1.0,0.00060108665,test,body,0.0006010866491124034,0.0006010463
6.0,336.0,3.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
14.0,896.0,3.0,2.0,0.0002689893,test,body,0.0002689893008209765,0.0002689777
57.0,40.0,3.0,1.0,0.0005730243,test,body,0.0005730243283323944,0.0005730405
43.0,88.0,5.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
72.0,96.0,5.0,2.0,0.00064466306,test,body,0.0006446630577556789,0.00064466236
128.0,72.0,3.0,2.0,0.0006629344,test,body,0.0006629343843087554,0.00066289474
16.0,264.0,3.0,1.0,0.00051402085,test,body,0.000514020852278918,0.00051404693
10.0,320.0,3.0,1.0,0.00060108665,test,body,0.0006010866491124034,0.0006010463
42.0,128.0,5.0,1.0,0.0005947958,test,body,0.0005947957979515195,0.00059484935
68.0,84.0,3.0,1.0,0.00051402085,test,body,0.000514020852278918,0.00051404693
18.0,720.0,3.0,1.0,0.00084234145,test,body,0.0008423414546996355,0.0008422216
126.0,96.0,3.0,2.0,0.00066618074,test,body,0.0006661807419732213,0.0006661121
15.0,320.0,5.0,1.0,0.00067832414,test,body,0.0006783241406083107,0.0006782668
32.0,240.0,3.0,2.0,0.0004584777,test,body,0.0004584777052514255,0.00045850629
21.0,120.0,3.0,2.0,0.0003623866,test,body,0.0003623866068664938,0.00036243533
4.0,992.0,7.0,1.0,0.00050221704,test,body,0.0005022170371375978,0.00050224777
16.0,864.0,5.0,2.0,0.0002689893,test,body,0.0002689893008209765,0.0002689777
126.0,144.0,3.0,2.0,0.0006629344,test,body,0.0006629343843087554,0.00066289474
112.0,112.0,5.0,2.0,0.0006436574,test,body,0.0006436574039980769,0.0006435898
60.0,100.0,5.0,2.0,0.0004259819,test,body,0.00042598191066645086,0.00042596716
14.0,144.0,5.0,1.0,0.00051402085,test,body,0.000514020852278918,0.00051404693
28.0,232.0,3.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
54.0,88.0,7.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
13.0,320.0,7.0,1.0,0.00060108665,test,body,0.0006010866491124034,0.0006010463
8.0,336.0,3.0,1.0,0.0003273653,test,body,0.00032736529828980565,0.00032738975
17.0,120.0,7.0,2.0,0.0003623866,test,body,0.0003623866068664938,0.00036243533
17.0,240.0,7.0,1.0,0.00050820725,test,body,0.0005082072457298636,0.00050820695
14.0,448.0,5.0,2.0,0.0003198575,test,body,0.0003198574995622039,0.0003198798
15.0,272.0,5.0,1.0,0.0005231932,test,body,0.0005231932154856622,0.00052322395
37.0,192.0,3.0,2.0,0.00035714763,test,body,0.0003571476263459772,0.0003571905
14.0,520.0,5.0,1.0,0.0005231932,test,body,0.0005231932154856622,0.00052322395
14.0,720.0,5.0,2.0,0.0008235385,test,body,0.0008235385175794363,0.00082339684
16.0,1008.0,5.0,2.0,0.0002689893,test,body,0.0002689893008209765,0.0002689777
62.0,192.0,7.0,1.0,0.0005947958,test,body,0.0005947957979515195,0.00059484935
29.0,88.0,5.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
8.0,1540.0,3.0,1.0,0.0007129545,test,body,0.0007129544974304736,0.0007129427
38.0,88.0,7.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
66.0,108.0,5.0,1.0,0.00051402085,test,body,0.000514020852278918,0.00051404693
58.0,120.0,3.0,2.0,0.0003656221,test,body,0.00036562210880219936,0.00036565372
114.0,96.0,3.0,2.0,0.00066618074,test,body,0.0006661807419732213,0.0006661121
33.0,128.0,3.0,2.0,0.00029303232,test,body,0.0002930323244072497,0.00029305817
39.0,96.0,5.0,2.0,0.0003597803,test,body,0.0003597803006414324,0.0003598129
13.0,336.0,7.0,2.0,0.0003273653,test,body,0.00032736529828980565,0.00032738975
51.0,104.0,7.0,2.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
48.0,192.0,3.0,1.0,0.0009364465,test,body,0.0009364464785903692,0.0009362213
54.0,128.0,5.0,2.0,0.0003243812,test,body,0.0003243811952415854,0.00032440963
15.0,360.0,7.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
54.0,144.0,7.0,2.0,0.0003273653,test,body,0.00032736529828980565,0.00032738975
63.0,104.0,7.0,2.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
15.0,216.0,3.0,1.0,0.00051402085,test,body,0.000514020852278918,0.00051404693
37.0,72.0,3.0,1.0,0.00052598736,test,body,0.0005259873578324914,0.0005259651
17.0,288.0,7.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
29.0,168.0,3.0,2.0,0.00029303232,test,body,0.0002930323244072497,0.00029305817
7.0,1224.0,5.0,1.0,0.00072670676,test,body,0.0007267067558132112,0.0007266458
25.0,136.0,7.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
38.0,176.0,7.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
43.0,72.0,7.0,1.0,0.00052598736,test,body,0.0005259873578324914,0.0005259651
32.0,104.0,7.0,2.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
49.0,88.0,7.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
28.0,44.0,3.0,1.0,0.0018317981,test,body,0.0018317981157451868,0.0018306233
17.0,272.0,5.0,1.0,0.0005231932,test,body,0.0005231932154856622,0.00052322395
17.0,168.0,5.0,1.0,0.0004434787,test,body,0.0004434786969795823,0.00044348842
61.0,72.0,3.0,1.0,0.00052598736,test,body,0.0005259873578324914,0.0005259651
62.0,140.0,3.0,1.0,0.00051402085,test,body,0.000514020852278918,0.00051404693
59.0,40.0,3.0,1.0,0.0005730243,test,body,0.0005730243283323944,0.0005730405
21.0,232.0,3.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
57.0,56.0,7.0,1.0,0.0005730243,test,body,0.0005730243283323944,0.0005730405
13.0,512.0,7.0,1.0,0.00035714763,test,body,0.0003571476263459772,0.0003571905
64.0,96.0,7.0,2.0,0.00072017586,test,body,0.0007201758562587202,0.00072009215
14.0,680.0,3.0,1.0,0.0005231932,test,body,0.0005231932154856622,0.00052322395
10.0,336.0,3.0,1.0,0.0003623866,test,body,0.0003623866068664938,0.00036243533
15.0,320.0,7.0,1.0,0.00060108665,test,body,0.0006010866491124034,0.0006010463
16.0,120.0,7.0,2.0,0.0003623866,test,body,0.0003623866068664938,0.00036243533
12.0,416.0,7.0,1.0,0.0005947958,test,body,0.0005947957979515195,0.00059484935
21.0,336.0,3.0,1.0,0.00050221704,test,body,0.0005022170371375978,0.00050224777
5.0,960.0,3.0,1.0,0.00050820725,test,body,0.0005082072457298636,0.00050820695
64.0,192.0,7.0,2.0,0.00035714763,test,body,0.0003571476263459772,0.0003571905
16.0,88.0,5.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
4.0,512.0,3.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
6.0,744.0,7.0,2.0,0.00035714763,test,body,0.0003571476263459772,0.0003571905
36.0,40.0,3.0,1.0,0.0005730243,test,body,0.0005730243283323944,0.0005730405
60.0,80.0,5.0,2.0,0.0003656221,test,body,0.00036562210880219936,0.00036565372
64.0,60.0,5.0,1.0,0.00051402085,test,body,0.000514020852278918,0.00051404693
17.0,480.0,5.0,1.0,0.0007172639,test,body,0.0007172639016062021,0.0007172324
7.0,2112.0,5.0,1.0,0.0010797633,test,body,0.0010797632858157158,0.0010795271
14.0,432.0,3.0,1.0,0.0005796788,test,body,0.0005796788027510047,0.0005797143
11.0,512.0,3.0,2.0,0.0003243812,test,body,0.0003243811952415854,0.00032440963
48.0,32.0,3.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
28.0,104.0,5.0,1.0,0.0005730243,test,body,0.0005730243283323944,0.0005730405
64.0,176.0,3.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
17.0,160.0,5.0,1.0,0.0004472487,test,body,0.00044724869076162577,0.00044730245
47.0,192.0,3.0,2.0,0.00035714763,test,body,0.0003571476263459772,0.0003571905
15.0,624.0,5.0,1.0,0.0005947958,test,body,0.0005947957979515195,0.00059484935
48.0,72.0,7.0,2.0,0.0003623866,test,body,0.0003623866068664938,0.00036243533
64.0,104.0,3.0,2.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
29.0,256.0,5.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
36.0,144.0,5.0,1.0,0.00060108665,test,body,0.0006010866491124034,0.0006010463
56.0,120.0,3.0,1.0,0.0009354502,test,body,0.0009354501962661743,0.00093526824
40.0,120.0,7.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
44.0,72.0,5.0,2.0,0.0003623866,test,body,0.0003623866068664938,0.00036243533
47.0,72.0,3.0,1.0,0.00052598736,test,body,0.0005259873578324914,0.0005259651
41.0,80.0,5.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
112.0,96.0,3.0,2.0,0.0009870739,test,body,0.0009870738722383976,0.0009868512
38.0,104.0,3.0,2.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
24.0,176.0,5.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
98.0,144.0,3.0,2.0,0.0006629344,test,body,0.0006629343843087554,0.00066289474
15.0,416.0,5.0,1.0,0.0005614505,test,body,0.0005614504916593432,0.0005614804
61.0,48.0,7.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
13.0,600.0,3.0,1.0,0.0007621877,test,body,0.0007621877011843026,0.0007621541
9.0,288.0,7.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
132.0,96.0,3.0,2.0,0.0008127688,test,body,0.0008127688197419047,0.0008126736
72.0,120.0,5.0,1.0,0.0009354502,test,body,0.0009354501962661743,0.00093526824
14.0,448.0,5.0,1.0,0.0004930917,test,body,0.0004930917057208717,0.0004930705
16.0,520.0,5.0,2.0,0.0002689893,test,body,0.0002689893008209765,0.0002689777
60.0,88.0,3.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
60.0,64.0,5.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
92.0,48.0,5.0,2.0,0.00066938717,test,body,0.0006693871691823006,0.0006693296
38.0,192.0,3.0,1.0,0.0005947958,test,body,0.0005947957979515195,0.00059484935
132.0,112.0,5.0,2.0,0.0006436574,test,body,0.0006436574039980769,0.0006435898
17.0,88.0,7.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
94.0,96.0,5.0,2.0,0.00066618074,test,body,0.0006661807419732213,0.0006661121
9.0,160.0,3.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
45.0,144.0,3.0,1.0,0.00060108665,test,body,0.0006010866491124034,0.0006010463
19.0,240.0,3.0,2.0,0.0003623866,test,body,0.0003623866068664938,0.00036243533
39.0,64.0,3.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
49.0,128.0,5.0,1.0,0.0005947958,test,body,0.0005947957979515195,0.00059484935
45.0,192.0,3.0,2.0,0.00035714763,test,body,0.0003571476263459772,0.0003571905
32.0,40.0,3.0,1.0,0.0005730243,test,body,0.0005730243283323944,0.0005730405
41.0,72.0,3.0,1.0,0.00052598736,test,body,0.0005259873578324914,0.0005259651
72.0,96.0,5.0,1.0,0.0009354502,test,body,0.0009354501962661743,0.00093526824
44.0,96.0,7.0,2.0,0.0003597803,test,body,0.0003597803006414324,0.0003598129
14.0,392.0,5.0,1.0,0.0002689893,test,body,0.0002689893008209765,0.0002689777
28.0,160.0,7.0,2.0,0.0003273653,test,body,0.00032736529828980565,0.00032738975
32.0,240.0,3.0,1.0,0.0006243664,test,body,0.0006243663956411183,0.0006244038
31.0,360.0,3.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
47.0,40.0,7.0,1.0,0.0005730243,test,body,0.0005730243283323944,0.0005730405
56.0,72.0,3.0,2.0,0.0003623866,test,body,0.0003623866068664938,0.00036243533
54.0,40.0,3.0,1.0,0.0005730243,test,body,0.0005730243283323944,0.0005730405
38.0,120.0,5.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
45.0,64.0,7.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
17.0,192.0,5.0,1.0,0.00061363017,test,body,0.000613630167208612,0.00061367854
9.0,576.0,5.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
25.0,360.0,7.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
29.0,360.0,5.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
24.0,160.0,5.0,1.0,0.00080116146,test,body,0.0008011614554561675,0.0008011163
45.0,176.0,3.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
31.0,240.0,7.0,2.0,0.0003623866,test,body,0.0003623866068664938,0.00036243533
26.0,232.0,3.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
12.0,512.0,3.0,2.0,0.0003243812,test,body,0.0003243811952415854,0.00032440963
21.0,168.0,5.0,1.0,0.00050221704,test,body,0.0005022170371375978,0.00050224777
29.0,192.0,5.0,2.0,0.0003324278,test,body,0.00033242779318243265,0.00033251554
19.0,120.0,5.0,1.0,0.00046781724,test,body,0.0004678172408603132,0.00046780304
24.0,192.0,3.0,1.0,0.0007621877,test,body,0.0007621877011843026,0.0007621541
23.0,208.0,3.0,2.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
17.0,128.0,7.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
42.0,144.0,7.0,1.0,0.00060108665,test,body,0.0006010866491124034,0.0006010463
55.0,128.0,7.0,2.0,0.0003243812,test,body,0.0003243811952415854,0.00032440963
11.0,360.0,7.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
27.0,160.0,3.0,2.0,0.0005594204,test,body,0.0005594203830696642,0.00055945443
34.0,64.0,3.0,1.0,0.00053007307,test,body,0.0005300730699673295,0.0005301364
14.0,320.0,3.0,1.0,0.00067832414,test,body,0.0006783241406083107,0.0006782668
31.0,144.0,5.0,2.0,0.00021605512,test,body,0.00021605512301903218,0.00021604633
33.0,104.0,7.0,2.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
39.0,96.0,5.0,1.0,0.0005979602,test,body,0.0005979601992294192,0.0005979478
4.0,744.0,5.0,1.0,0.00050221704,test,body,0.0005022170371375978,0.00050224777
15.0,600.0,3.0,2.0,0.0002689893,test,body,0.0002689893008209765,0.0002689777
31.0,192.0,5.0,1.0,0.0006071852,test,body,0.0006071851821616292,0.000607124
53.0,64.0,7.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
122.0,144.0,5.0,2.0,0.0006629344,test,body,0.0006629343843087554,0.00066289474
63.0,96.0,3.0,2.0,0.0003597803,test,body,0.0003597803006414324,0.0003598129
9.0,672.0,3.0,1.0,0.0003623866,test,body,0.0003623866068664938,0.00036243533
15.0,464.0,5.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
30.0,224.0,7.0,2.0,0.00035714763,test,body,0.0003571476263459772,0.0003571905
39.0,72.0,5.0,1.0,0.00052598736,test,body,0.0005259873578324914,0.0005259651
66.0,96.0,5.0,2.0,0.00066618074,test,body,0.0006661807419732213,0.0006661121
17.0,208.0,5.0,1.0,0.0005231932,test,body,0.0005231932154856622,0.00052322395
31.0,72.0,3.0,1.0,0.0006071852,test,body,0.0006071851821616292,0.000607124
15.0,352.0,3.0,1.0,0.0005723224,test,body,0.0005723224021494389,0.0005723254
29.0,176.0,3.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
48.0,88.0,5.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
54.0,144.0,5.0,1.0,0.00060108665,test,body,0.0006010866491124034,0.0006010463
61.0,32.0,5.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
12.0,576.0,7.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
9.0,232.0,3.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
100.0,64.0,3.0,2.0,0.00066938717,test,body,0.0006693871691823006,0.0006693296
45.0,88.0,7.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
21.0,240.0,3.0,1.0,0.00050820725,test,body,0.0005082072457298636,0.00050820695
132.0,64.0,3.0,2.0,0.0006436574,test,body,0.0006436574039980769,0.0006435898
43.0,96.0,5.0,2.0,0.0003597803,test,body,0.0003597803006414324,0.0003598129
59.0,120.0,3.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
104.0,64.0,5.0,2.0,0.00066938717,test,body,0.0006693871691823006,0.0006693296
8.0,336.0,5.0,2.0,0.0003273653,test,body,0.00032736529828980565,0.00032738975
49.0,192.0,5.0,1.0,0.0005947958,test,body,0.0005947957979515195,0.00059484935
8.0,448.0,5.0,2.0,0.0003623866,test,body,0.0003623866068664938,0.00036243533
17.0,288.0,5.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
