HW,CIN,COUT,KERNEL_SIZE,STRIDES,FREQ,CAT,STAGE,SCALED_FREQ,SCALED_LOG_FREQ
5.0,744.0,248.0,1.0,1.0,0.0005429732,train,body,0.0005429732264019549,0.0005430726
122.0,24.0,72.0,1.0,1.0,0.0009860281,train,body,0.0009860281134024262,0.0009858968
63.0,32.0,192.0,1.0,1.0,0.0008636993,train,body,0.0008636993006803095,0.0008636511
82.0,24.0,96.0,1.0,1.0,0.0009860281,train,body,0.0009860281134024262,0.0009858968
8.0,24.0,64.0,1.0,1.0,0.0014563283,train,body,0.0014563283184543252,0.0014559147
9.0,672.0,192.0,1.0,1.0,0.00056267297,train,body,0.0005626729689538479,0.0005627393
14.0,336.0,88.0,1.0,1.0,6.0864295e-05,train,body,6.086429493734613e-05,6.0938968e-05
32.0,24.0,24.0,1.0,1.0,0.0008013903,train,body,0.0008013903279788792,0.0008014503
38.0,40.0,256.0,3.0,1.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
16.0,432.0,128.0,1.0,1.0,0.00018296613,train,body,0.0001829661341616884,0.00018304422
48.0,144.0,24.0,1.0,1.0,0.0011541916,train,body,0.0011541915591806173,0.0011539897
16.0,720.0,120.0,1.0,1.0,0.0008515939,train,body,0.0008515939116477966,0.0008516163
13.0,1024.0,1328.0,5.0,2.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
17.0,128.0,384.0,1.0,1.0,0.00054999103,train,body,0.0005499910330399871,0.000550105
56.0,128.0,128.0,3.0,1.0,0.0016262153,train,body,0.001626215293072164,0.0016255957
34.0,40.0,168.0,7.0,1.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
12.0,600.0,120.0,1.0,1.0,0.0008515939,train,body,0.0008515939116477966,0.0008516163
14.0,416.0,128.0,1.0,1.0,0.00046789506,train,body,0.0004678950645029545,0.00046797804
17.0,120.0,480.0,1.0,1.0,0.0006543198,train,body,0.000654319825116545,0.00065439293
62.0,80.0,28.0,1.0,1.0,3.100981e-05,train,body,3.100981120951474e-05,3.100659e-05
34.0,140.0,40.0,1.0,1.0,6.0864295e-05,train,body,6.086429493734613e-05,6.0938968e-05
96.0,96.0,16.0,1.0,1.0,0.00075411407,train,body,0.000754114065784961,0.00075414154
13.0,192.0,72.0,1.0,1.0,0.000310651,train,body,0.00031065099756233394,0.000310738
96.0,16.0,64.0,1.0,1.0,0.001303868,train,body,0.0013038680190220475,0.0013035941
42.0,48.0,40.0,1.0,1.0,0.00023869507,train,body,0.00023869506549090147,0.00023872594
12.0,160.0,160.0,1.0,1.0,0.0013522822,train,body,0.001352282240986824,0.0013519484
42.0,48.0,168.0,7.0,1.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
28.0,24.0,120.0,1.0,1.0,0.00035242783,train,body,0.0003524278290569782,0.00035246447
15.0,1024.0,336.0,1.0,1.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
32.0,56.0,168.0,1.0,1.0,0.00038394702,train,body,0.0003839470155071467,0.0003840562
16.0,440.0,144.0,1.0,1.0,3.100981e-05,train,body,3.100981120951474e-05,3.100659e-05
32.0,48.0,24.0,3.0,1.0,0.0008013903,train,body,0.0008013903279788792,0.0008014503
8.0,128.0,512.0,1.0,1.0,0.0005429732,train,body,0.0005429732264019549,0.0005430726
47.0,168.0,512.0,5.0,2.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
18.0,192.0,56.0,1.0,1.0,0.0005429732,train,body,0.0005429732264019549,0.0005430726
16.0,664.0,168.0,1.0,1.0,0.00018535109,train,body,0.00018535109120421112,0.00018542897
32.0,40.0,160.0,1.0,1.0,0.00072261924,train,body,0.0007226192392408848,0.0007226807
80.0,144.0,32.0,1.0,1.0,0.00046266668,train,body,0.0004626666777767241,0.00046273315
16.0,32.0,40.0,3.0,1.0,0.0014563283,train,body,0.0014563283184543252,0.0014559147
31.0,56.0,336.0,1.0,1.0,0.00071927474,train,body,0.0007192747434601188,0.0007193438
6.0,248.0,1488.0,1.0,1.0,0.00071927474,train,body,0.0007192747434601188,0.0007193438
54.0,24.0,144.0,1.0,1.0,0.0008793724,train,body,0.0008793724118731916,0.0008793794
34.0,80.0,40.0,1.0,1.0,0.00026651163,train,body,0.00026651163352653384,0.00026662528
43.0,56.0,168.0,1.0,1.0,0.00018535109,train,body,0.00018535109120421112,0.00018542897
57.0,192.0,32.0,1.0,1.0,0.00071927474,train,body,0.0007192747434601188,0.0007193438
56.0,120.0,32.0,1.0,1.0,0.000310651,train,body,0.00031065099756233394,0.000310738
7.0,212.0,1060.0,1.0,1.0,0.00093449577,train,body,0.0009344957652501762,0.0009344267
11.0,336.0,104.0,1.0,1.0,0.0005429732,train,body,0.0005429732264019549,0.0005430726
124.0,16.0,96.0,1.0,1.0,0.0008021921,train,body,0.0008021920803003013,0.0008021652
16.0,32.0,32.0,1.0,1.0,0.0019439204,train,body,0.0019439203897491097,0.0019428518
38.0,208.0,64.0,1.0,1.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
56.0,144.0,32.0,1.0,1.0,0.0003664551,train,body,0.00036645508953370154,0.00036653184
96.0,16.0,80.0,1.0,1.0,0.0015221915,train,body,0.0015221914509311318,0.0015216472
28.0,192.0,64.0,1.0,1.0,0.0009328231,train,body,0.0009328231099061668,0.00093275873
100.0,24.0,144.0,1.0,1.0,0.0009860281,train,body,0.0009860281134024262,0.0009858968
28.0,40.0,240.0,1.0,1.0,0.0010800892,train,body,0.0010800892487168312,0.001079894
7.0,480.0,160.0,1.0,1.0,0.0005546953,train,body,0.0005546953179873526,0.00055475347
29.0,32.0,96.0,1.0,1.0,0.00024351207,train,body,0.00024351206957362592,0.00024361435
34.0,192.0,32.0,1.0,1.0,0.00071927474,train,body,0.0007192747434601188,0.0007193438
44.0,208.0,512.0,7.0,2.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
58.0,20.0,40.0,1.0,1.0,0.00031062053,train,body,0.00031062052585184574,0.000310738
35.0,96.0,32.0,1.0,1.0,0.0008636993,train,body,0.0008636993006803095,0.0008636511
22.0,512.0,664.0,5.0,2.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
56.0,44.0,22.0,1.0,1.0,0.0005951007,train,body,0.0005951006896793842,0.00059515866
16.0,384.0,64.0,1.0,1.0,0.0008515939,train,body,0.0008515939116477966,0.0008516163
56.0,48.0,168.0,3.0,1.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
62.0,72.0,24.0,1.0,1.0,0.0007333648,train,body,0.0007333647808991373,0.0007334061
60.0,168.0,28.0,1.0,1.0,3.100981e-05,train,body,3.100981120951474e-05,3.100659e-05
11.0,112.0,672.0,1.0,1.0,0.0005546953,train,body,0.0005546953179873526,0.00055475347
38.0,48.0,168.0,3.0,1.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
54.0,208.0,80.0,1.0,1.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
11.0,160.0,80.0,1.0,1.0,0.0005546953,train,body,0.0005546953179873526,0.00055475347
15.0,112.0,560.0,1.0,1.0,0.0006543198,train,body,0.000654319825116545,0.00065439293
16.0,16.0,40.0,1.0,1.0,0.0008013903,train,body,0.0008013903279788792,0.0008014503
34.0,144.0,32.0,1.0,1.0,0.00018647012,train,body,0.0001864701189333573,0.00018650207
7.0,752.0,188.0,1.0,1.0,0.00093449577,train,body,0.0009344957652501762,0.0009344267
14.0,160.0,320.0,3.0,1.0,0.0009328231,train,body,0.0009328231099061668,0.00093275873
12.0,120.0,480.0,1.0,1.0,0.0008515939,train,body,0.0008515939116477966,0.0008516163
13.0,320.0,64.0,1.0,1.0,0.0008515939,train,body,0.0008515939116477966,0.0008516163
64.0,72.0,24.0,1.0,1.0,0.0007333648,train,body,0.0007333647808991373,0.0007334061
33.0,168.0,336.0,3.0,2.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
16.0,32.0,48.0,1.0,1.0,0.0014563283,train,body,0.0014563283184543252,0.0014559147
39.0,144.0,24.0,1.0,1.0,0.0007333648,train,body,0.0007333647808991373,0.0007334061
62.0,32.0,192.0,1.0,1.0,0.0008636993,train,body,0.0008636993006803095,0.0008636511
16.0,512.0,128.0,1.0,1.0,0.00054390915,train,body,0.0005439091473817825,0.0005440262
15.0,96.0,672.0,1.0,1.0,0.00019543272,train,body,0.00019543271628208458,0.0001954447
14.0,512.0,128.0,1.0,1.0,0.0009630645,train,body,0.0009630644926801324,0.0009630215
56.0,120.0,28.0,1.0,1.0,3.100981e-05,train,body,3.100981120951474e-05,3.100659e-05
32.0,48.0,16.0,3.0,1.0,0.0014563283,train,body,0.0014563283184543252,0.0014559147
16.0,72.0,360.0,1.0,1.0,0.00094918685,train,body,0.0009491868549957871,0.0009490815
15.0,528.0,144.0,1.0,1.0,3.100981e-05,train,body,3.100981120951474e-05,3.100659e-05
36.0,40.0,240.0,1.0,1.0,0.0013727993,train,body,0.001372799277305603,0.001372433
32.0,208.0,80.0,1.0,1.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
27.0,32.0,160.0,1.0,1.0,0.0005339592,train,body,0.0005339591880328953,0.0005340139
52.0,40.0,208.0,1.0,1.0,0.00018535109,train,body,0.00018535109120421112,0.00018542897
46.0,48.0,48.0,1.0,1.0,0.0001282016,train,body,0.00012820160191040486,0.0001281941
16.0,120.0,480.0,1.0,1.0,0.0007590117,train,body,0.000759011716581881,0.0007590275
13.0,360.0,112.0,1.0,1.0,0.000310651,train,body,0.00031065099756233394,0.000310738
8.0,160.0,480.0,1.0,1.0,0.00032441065,train,body,0.0003244106483180076,0.00032444834
36.0,32.0,192.0,1.0,1.0,0.0009782553,train,body,0.0009782552951946855,0.0009781527
14.0,480.0,112.0,1.0,1.0,0.0005853459,train,body,0.0005853459006175399,0.00058538537
32.0,168.0,512.0,5.0,2.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
14.0,112.0,224.0,3.0,1.0,0.0009328231,train,body,0.0009328231099061668,0.00093275873
63.0,40.0,168.0,3.0,1.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
61.0,32.0,96.0,1.0,1.0,0.0008636993,train,body,0.0008636993006803095,0.0008636511
56.0,80.0,24.0,1.0,1.0,0.000310651,train,body,0.00031065099756233394,0.000310738
35.0,64.0,256.0,7.0,1.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
74.0,24.0,72.0,1.0,1.0,0.0009860281,train,body,0.0009860281134024262,0.0009858968
44.0,256.0,408.0,7.0,2.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
16.0,560.0,112.0,1.0,1.0,0.0007213503,train,body,0.0007213503122329712,0.0007213698
37.0,256.0,104.0,1.0,1.0,0.0001282016,train,body,0.00012820160191040486,0.0001281941
12.0,192.0,64.0,1.0,1.0,0.000310651,train,body,0.00031065099756233394,0.000310738
35.0,24.0,144.0,1.0,1.0,0.0008793724,train,body,0.0008793724118731916,0.0008793794
8.0,240.0,112.0,1.0,1.0,0.00032441065,train,body,0.0003244106483180076,0.00032444834
46.0,256.0,512.0,3.0,2.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
25.0,40.0,160.0,1.0,1.0,0.0007333648,train,body,0.0007333647808991373,0.0007334061
35.0,256.0,408.0,5.0,2.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
52.0,144.0,24.0,1.0,1.0,0.0007333648,train,body,0.0007333647808991373,0.0007334061
27.0,240.0,40.0,1.0,1.0,0.0005546953,train,body,0.0005546953179873526,0.00055475347
12.0,160.0,80.0,1.0,1.0,0.0005546953,train,body,0.0005546953179873526,0.00055475347
57.0,96.0,24.0,1.0,1.0,0.0008793724,train,body,0.0008793724118731916,0.0008793794
14.0,104.0,312.0,1.0,1.0,0.00063909433,train,body,0.0006390943308360875,0.0006391377
44.0,208.0,120.0,1.0,1.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
37.0,64.0,168.0,5.0,1.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
4.0,160.0,480.0,1.0,1.0,0.0005546953,train,body,0.0005546953179873526,0.00055475347
31.0,56.0,224.0,1.0,1.0,0.00071927474,train,body,0.0007192747434601188,0.0007193438
16.0,144.0,64.0,1.0,1.0,6.0864295e-05,train,body,6.086429493734613e-05,6.0938968e-05
12.0,384.0,120.0,1.0,1.0,0.000310651,train,body,0.00031065099756233394,0.000310738
32.0,24.0,96.0,1.0,1.0,0.0006584514,train,body,0.0006584514048881829,0.000658445
12.0,432.0,128.0,1.0,1.0,0.000310651,train,body,0.00031065099756233394,0.000310738
12.0,168.0,104.0,1.0,1.0,0.0005429732,train,body,0.0005429732264019549,0.0005430726
11.0,128.0,768.0,1.0,1.0,0.0005429732,train,body,0.0005429732264019549,0.0005430726
33.0,256.0,512.0,5.0,2.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
78.0,16.0,48.0,1.0,1.0,0.0010028342,train,body,0.001002834178507328,0.0010026954
17.0,512.0,816.0,7.0,2.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
60.0,72.0,24.0,1.0,1.0,0.0007333648,train,body,0.0007333647808991373,0.0007334061
44.0,168.0,336.0,3.0,2.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
16.0,480.0,120.0,1.0,1.0,0.0007213503,train,body,0.0007213503122329712,0.0007213698
144.0,40.0,240.0,1.0,1.0,0.0013930687,train,body,0.0013930686982348561,0.0013926787
14.0,1968.0,192.0,1.0,1.0,0.0005951007,train,body,0.0005951006896793842,0.00059515866
54.0,208.0,408.0,5.0,2.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
120.0,16.0,48.0,1.0,1.0,0.0010028342,train,body,0.001002834178507328,0.0010026954
17.0,104.0,728.0,1.0,1.0,0.00019543272,train,body,0.00019543271628208458,0.0001954447
16.0,256.0,144.0,1.0,1.0,3.100981e-05,train,body,3.100981120951474e-05,3.100659e-05
14.0,280.0,128.0,1.0,1.0,3.100981e-05,train,body,3.100981120951474e-05,3.100659e-05
59.0,144.0,24.0,1.0,1.0,0.0007333648,train,body,0.0007333647808991373,0.0007334061
12.0,64.0,256.0,1.0,1.0,0.0011716278,train,body,0.0011716277804225683,0.0011713811
45.0,72.0,24.0,1.0,1.0,0.0007333648,train,body,0.0007333647808991373,0.0007334061
72.0,24.0,72.0,1.0,1.0,0.0009860281,train,body,0.0009860281134024262,0.0009858968
8.0,32.0,64.0,1.0,1.0,0.0014563283,train,body,0.0014563283184543252,0.0014559147
21.0,56.0,336.0,1.0,1.0,0.00071927474,train,body,0.0007192747434601188,0.0007193438
4.0,672.0,160.0,1.0,1.0,0.0005546953,train,body,0.0005546953179873526,0.00055475347
41.0,208.0,336.0,7.0,2.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
33.0,48.0,144.0,1.0,1.0,0.00024351207,train,body,0.00024351206957362592,0.00024361435
13.0,128.0,64.0,1.0,1.0,0.000310651,train,body,0.00031065099756233394,0.000310738
8.0,32.0,16.0,1.0,1.0,0.0008013903,train,body,0.0008013903279788792,0.0008014503
28.0,180.0,40.0,1.0,1.0,3.100981e-05,train,body,3.100981120951474e-05,3.100659e-05
47.0,32.0,168.0,1.0,1.0,0.00018535109,train,body,0.00018535109120421112,0.00018542897
12.0,416.0,128.0,1.0,1.0,0.00031661763,train,body,0.00031661763205192983,0.00031669906
27.0,56.0,168.0,1.0,1.0,0.00071927474,train,body,0.0007192747434601188,0.0007193438
8.0,112.0,336.0,1.0,1.0,0.0005546953,train,body,0.0005546953179873526,0.00055475347
28.0,288.0,192.0,1.0,1.0,0.0005951007,train,body,0.0005951006896793842,0.00059515866
40.0,64.0,208.0,5.0,1.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
16.0,88.0,176.0,1.0,1.0,0.0005339131,train,body,0.0005339130875654519,0.0005340139
37.0,208.0,120.0,1.0,1.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
112.0,96.0,16.0,1.0,1.0,0.00075411407,train,body,0.000754114065784961,0.00075414154
39.0,40.0,88.0,1.0,1.0,0.0001282016,train,body,0.00012820160191040486,0.0001281941
10.0,240.0,112.0,1.0,1.0,0.00032441065,train,body,0.0003244106483180076,0.00032444834
9.0,1248.0,352.0,1.0,1.0,0.00075411407,train,body,0.000754114065784961,0.00075414154
128.0,16.0,64.0,1.0,1.0,0.001119209,train,body,0.001119208987802267,0.001119087
44.0,64.0,208.0,3.0,1.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
116.0,24.0,72.0,1.0,1.0,0.0009860281,train,body,0.0009860281134024262,0.0009858968
30.0,56.0,224.0,1.0,1.0,0.00071927474,train,body,0.0007192747434601188,0.0007193438
44.0,32.0,128.0,1.0,1.0,0.0008636993,train,body,0.0008636993006803095,0.0008636511
8.0,680.0,220.0,1.0,1.0,6.0864295e-05,train,body,6.086429493734613e-05,6.0938968e-05
20.0,512.0,256.0,1.0,1.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
26.0,336.0,664.0,3.0,2.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
32.0,224.0,56.0,1.0,1.0,0.00031661763,train,body,0.00031661763205192983,0.00031669906
144.0,16.0,80.0,1.0,1.0,0.0015221915,train,body,0.0015221914509311318,0.0015216472
15.0,352.0,88.0,1.0,1.0,0.0005339131,train,body,0.0005339130875654519,0.0005340139
10.0,336.0,104.0,1.0,1.0,0.0005429732,train,body,0.0005429732264019549,0.0005430726
13.0,104.0,416.0,1.0,1.0,0.00071927474,train,body,0.0007192747434601188,0.0007193438
10.0,208.0,1248.0,1.0,1.0,0.0017440068,train,body,0.001744006760418415,0.0017432243
114.0,16.0,48.0,1.0,1.0,0.0010028342,train,body,0.001002834178507328,0.0010026954
37.0,192.0,32.0,1.0,1.0,0.00071927474,train,body,0.0007192747434601188,0.0007193438
110.0,24.0,96.0,1.0,1.0,0.0009860281,train,body,0.0009860281134024262,0.0009858968
32.0,32.0,160.0,1.0,1.0,0.00079499907,train,body,0.0007949990686029196,0.00079501537
13.0,664.0,512.0,1.0,1.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
11.0,384.0,128.0,1.0,1.0,0.00031661763,train,body,0.00031661763205192983,0.00031669906
40.0,168.0,408.0,7.0,2.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
8.0,320.0,112.0,1.0,1.0,0.00032441065,train,body,0.0003244106483180076,0.00032444834
57.0,32.0,96.0,1.0,1.0,0.0008636993,train,body,0.0008636993006803095,0.0008636511
16.0,24.0,48.0,3.0,1.0,0.0008013903,train,body,0.0008013903279788792,0.0008014503
36.0,256.0,336.0,7.0,2.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
12.0,288.0,72.0,1.0,1.0,0.0008515939,train,body,0.0008515939116477966,0.0008516163
62.0,28.0,140.0,1.0,1.0,0.00039216186,train,body,0.00039216186269186437,0.00039228183
10.0,1024.0,336.0,1.0,1.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
60.0,168.0,20.0,1.0,1.0,3.100981e-05,train,body,3.100981120951474e-05,3.100659e-05
13.0,288.0,112.0,1.0,1.0,0.000310651,train,body,0.00031065099756233394,0.000310738
31.0,72.0,24.0,1.0,1.0,0.00024351207,train,body,0.00024351206957362592,0.00024361435
43.0,32.0,192.0,1.0,1.0,0.0008636993,train,body,0.0008636993006803095,0.0008636511
56.0,32.0,96.0,1.0,1.0,0.0008636993,train,body,0.0008636993006803095,0.0008636511
96.0,192.0,16.0,1.0,1.0,0.00046266668,train,body,0.0004626666777767241,0.00046273315
52.0,48.0,256.0,1.0,1.0,0.00018535109,train,body,0.00018535109120421112,0.00018542897
16.0,8.0,56.0,1.0,1.0,0.0008013903,train,body,0.0008013903279788792,0.0008014503
12.0,480.0,128.0,1.0,1.0,0.00075411407,train,body,0.000754114065784961,0.00075414154
15.0,816.0,288.0,1.0,1.0,0.00033578387,train,body,0.00033578387228772044,0.0003358933
64.0,20.0,80.0,1.0,1.0,0.00039216186,train,body,0.00039216186269186437,0.00039228183
84.0,16.0,96.0,1.0,1.0,0.0010028342,train,body,0.001002834178507328,0.0010026954
94.0,16.0,48.0,1.0,1.0,0.0010028342,train,body,0.001002834178507328,0.0010026954
66.0,80.0,20.0,1.0,1.0,0.00033179676,train,body,0.00033179676393046975,0.0003318399
23.0,512.0,1024.0,5.0,2.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
12.0,664.0,136.0,1.0,1.0,0.00033578387,train,body,0.00033578387228772044,0.0003358933
74.0,24.0,144.0,1.0,1.0,0.0009860281,train,body,0.0009860281134024262,0.0009858968
16.0,288.0,816.0,1.0,1.0,0.00033578387,train,body,0.00033578387228772044,0.0003358933
35.0,24.0,96.0,1.0,1.0,0.0008793724,train,body,0.0008793724118731916,0.0008793794
7.0,208.0,1248.0,1.0,1.0,0.0017440068,train,body,0.001744006760418415,0.0017432243
14.0,104.0,624.0,1.0,1.0,0.00049941393,train,body,0.000499413930810988,0.0004994469
45.0,208.0,64.0,1.0,1.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
14.0,624.0,192.0,1.0,1.0,0.0005951007,train,body,0.0005951006896793842,0.00059515866
61.0,48.0,24.0,1.0,1.0,0.00032441065,train,body,0.0003244106483180076,0.00032444834
8.0,1152.0,192.0,1.0,1.0,0.0010784656,train,body,0.001078465604223311,0.0010783455
14.0,256.0,256.0,3.0,1.0,0.0024744614,train,body,0.0024744614493101835,0.0024723802
25.0,408.0,232.0,1.0,1.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
22.0,144.0,40.0,1.0,1.0,0.0005546953,train,body,0.0005546953179873526,0.00055475347
61.0,256.0,512.0,5.0,2.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
8.0,8.0,8.0,1.0,1.0,0.0008013903,train,body,0.0008013903279788792,0.0008014503
16.0,256.0,112.0,1.0,1.0,0.00018296613,train,body,0.0001829661341616884,0.00018304422
8.0,2048.0,408.0,1.0,1.0,0.00018535109,train,body,0.00018535109120421112,0.00018542897
32.0,64.0,64.0,1.0,1.0,0.00053349586,train,body,0.0005334958550520241,0.00053353707
13.0,200.0,64.0,1.0,1.0,0.000310651,train,body,0.00031065099756233394,0.000310738
112.0,24.0,72.0,1.0,1.0,0.0009860281,train,body,0.0009860281134024262,0.0009858968
10.0,112.0,672.0,1.0,1.0,0.0005546953,train,body,0.0005546953179873526,0.00055475347
18.0,320.0,120.0,1.0,1.0,0.000310651,train,body,0.00031065099756233394,0.000310738
60.0,40.0,32.0,1.0,1.0,0.0001282016,train,body,0.00012820160191040486,0.0001281941
29.0,40.0,200.0,1.0,1.0,0.00035242783,train,body,0.0003524278290569782,0.00035246447
27.0,56.0,224.0,1.0,1.0,0.00071927474,train,body,0.0007192747434601188,0.0007193438
32.0,48.0,48.0,1.0,1.0,0.00053349586,train,body,0.0005334958550520241,0.00053353707
28.0,192.0,48.0,1.0,1.0,0.00053880824,train,body,0.0005388082354329526,0.00053890084
48.0,80.0,24.0,1.0,1.0,0.000310651,train,body,0.00031065099756233394,0.000310738
68.0,112.0,20.0,1.0,1.0,3.100981e-05,train,body,3.100981120951474e-05,3.100659e-05
14.0,512.0,64.0,1.0,1.0,0.0016262153,train,body,0.001626215293072164,0.0016255957
58.0,20.0,140.0,1.0,1.0,0.00011743066,train,body,0.00011743065988412127,0.00011746219
36.0,32.0,128.0,1.0,1.0,0.0009782553,train,body,0.0009782552951946855,0.0009781527
5.0,160.0,640.0,1.0,1.0,0.0005546953,train,body,0.0005546953179873526,0.00055475347
22.0,96.0,40.0,1.0,1.0,0.0005546953,train,body,0.0005546953179873526,0.00055475347
8.0,992.0,248.0,1.0,1.0,0.00031661763,train,body,0.00031661763205192983,0.00031669906
7.0,1128.0,180.0,1.0,1.0,7.865667e-06,train,body,7.865666702855378e-06,7.8709945e-06
104.0,24.0,72.0,1.0,1.0,0.0009860281,train,body,0.0009860281134024262,0.0009858968
50.0,48.0,256.0,7.0,1.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
60.0,72.0,208.0,1.0,1.0,0.00018535109,train,body,0.00018535109120421112,0.00018542897
10.0,720.0,208.0,1.0,1.0,0.00075411407,train,body,0.000754114065784961,0.00075414154
55.0,48.0,40.0,1.0,1.0,0.00023869507,train,body,0.00023869506549090147,0.00023872594
7.0,720.0,216.0,1.0,1.0,0.00075411407,train,body,0.000754114065784961,0.00075414154
24.0,336.0,816.0,5.0,2.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
11.0,664.0,2048.0,3.0,2.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
28.0,288.0,128.0,1.0,1.0,0.0005951007,train,body,0.0005951006896793842,0.00059515866
52.0,168.0,128.0,1.0,1.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
8.0,768.0,208.0,1.0,1.0,0.000310651,train,body,0.00031065099756233394,0.000310738
8.0,40.0,40.0,1.0,1.0,0.0008013903,train,body,0.0008013903279788792,0.0008014503
52.0,88.0,256.0,1.0,1.0,0.00018535109,train,body,0.00018535109120421112,0.00018542897
9.0,1200.0,224.0,1.0,1.0,0.000310651,train,body,0.00031065099756233394,0.000310738
20.0,40.0,120.0,1.0,1.0,0.0007333648,train,body,0.0007333647808991373,0.0007334061
12.0,320.0,128.0,1.0,1.0,0.000310651,train,body,0.00031065099756233394,0.000310738
11.0,1024.0,1328.0,5.0,2.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
14.0,1200.0,192.0,1.0,1.0,0.0005951007,train,body,0.0005951006896793842,0.00059515866
39.0,64.0,40.0,1.0,1.0,0.00023869507,train,body,0.00023869506549090147,0.00023872594
28.0,352.0,128.0,1.0,1.0,0.0005951007,train,body,0.0005951006896793842,0.00059515866
28.0,144.0,48.0,1.0,1.0,0.00054683856,train,body,0.0005468385643325746,0.00054688676
76.0,24.0,144.0,1.0,1.0,0.0009860281,train,body,0.0009860281134024262,0.0009858968
19.0,104.0,408.0,1.0,1.0,0.0005717008,train,body,0.0005717008025385439,0.0005717978
14.0,80.0,240.0,1.0,1.0,0.0006398278,train,body,0.0006398278055712581,0.00063985283
50.0,88.0,256.0,1.0,1.0,0.00018535109,train,body,0.00018535109120421112,0.00018542897
17.0,440.0,88.0,1.0,1.0,0.00031062053,train,body,0.00031062052585184574,0.000310738
16.0,336.0,144.0,1.0,1.0,3.100981e-05,train,body,3.100981120951474e-05,3.100659e-05
8.0,1272.0,220.0,1.0,1.0,7.865667e-06,train,body,7.865666702855378e-06,7.8709945e-06
63.0,64.0,208.0,5.0,1.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
28.0,128.0,32.0,1.0,1.0,0.0006885642,train,body,0.0006885642069391906,0.00068859704
28.0,56.0,168.0,1.0,1.0,0.00071927474,train,body,0.0007192747434601188,0.0007193438
126.0,24.0,144.0,1.0,1.0,0.0009860281,train,body,0.0009860281134024262,0.0009858968
10.0,480.0,80.0,1.0,1.0,0.0005546953,train,body,0.0005546953179873526,0.00055475347
53.0,24.0,144.0,1.0,1.0,0.0008793724,train,body,0.0008793724118731916,0.0008793794
32.0,336.0,56.0,1.0,1.0,0.00031661763,train,body,0.00031661763205192983,0.00031669906
32.0,72.0,40.0,1.0,1.0,0.00032441065,train,body,0.0003244106483180076,0.00032444834
10.0,320.0,1920.0,1.0,1.0,0.0015875957,train,body,0.0015875956742092967,0.001587018
35.0,96.0,24.0,1.0,1.0,0.0008793724,train,body,0.0008793724118731916,0.0008793794
